Granja,Galpón,Sexo,Día,Tipo,Categoría,Cosechado (1/0),Cantidad cosechada
ABISINIA,7,H,10,BLANCO,PEQUEÑO,0,0
ABISINIA,7,H,11,BLANCO,PEQUEÑO,0,0
ABISINIA,7,H,12,BLANCO,PEQUEÑO,0,0
ABISINIA,8,M,1,CAMPESINO,ENGORDE,0,0
ABISINIA,8,M,2,CAMPESINO,ENGORDE,0,0
ABISINIA,8,M,3,CAMPESINO,ENGORDE,0,0
ABISINIA,8,M,4,CAMPESINO,PEQUEÑO,0,0
ABISINIA,8,M,5,CAMPESINO,PEQUEÑO,0,0
ABISINIA,8,M,6,CAMPESINO,PEQUEÑO,0,0
ABISINIA,8,M,7,CAMPESINO,PEQUEÑO,0,0
ABISINIA,8,M,8,CAMPESINO,PEQUEÑO,0,0
ABISINIA,8,M,9,CAMPESINO,PEQUEÑO,0,0
ABISINIA,8,M,10,CAMPESINO,PEQUEÑO,0,0
ABISINIA,8,M,11,CAMPESINO,PEQUEÑO,0,0
ABISINIA,8,M,12,CAMPESINO,PEQUEÑO,0,0
ABISINIA,8,H,1,BLANCO,ENGORDE,0,0
ABISINIA,8,H,2,BLANCO,ENGORDE,0,0
ABISINIA,8,H,3,BLANCO,ENGORDE,0,0
ABISINIA,8,H,4,BLANCO,PEQUEÑO,0,0
ABISINIA,8,H,5,BLANCO,PEQUEÑO,0,0
ABISINIA,8,H,6,BLANCO,PEQUEÑO,0,0
ABISINIA,8,H,7,BLANCO,PEQUEÑO,0,0
ABISINIA,8,H,8,BLANCO,PEQUEÑO,0,0
ABISINIA,8,H,9,BLANCO,PEQUEÑO,0,0
ABISINIA,8,H,10,BLANCO,PEQUEÑO,0,0
ABISINIA,8,H,11,BLANCO,PEQUEÑO,0,0
ABISINIA,8,H,12,BLANCO,PEQUEÑO,0,0
ABISINIA,9,M,1,CAMPESINO,ENGORDE,0,0
ABISINIA,9,M,2,CAMPESINO,ENGORDE,0,0
ABISINIA,9,M,3,CAMPESINO,ENGORDE,0,0
ABISINIA,9,M,4,CAMPESINO,PEQUEÑO,0,0
ABISINIA,9,M,5,CAMPESINO,PEQUEÑO,0,0
ABISINIA,9,M,6,CAMPESINO,PEQUEÑO,0,0
ABISINIA,9,M,7,CAMPESINO,PEQUEÑO,0,0
ABISINIA,9,M,8,CAMPESINO,PEQUEÑO,0,0
ABISINIA,9,M,9,CAMPESINO,PEQUEÑO,0,0
ABISINIA,9,M,10,CAMPESINO,PEQUEÑO,0,0
ABISINIA,9,M,11,CAMPESINO,PEQUEÑO,0,0
ABISINIA,9,M,12,CAMPESINO,PEQUEÑO,0,0
ABISINIA,9,H,1,BLANCO,ENGORDE,0,0
ABISINIA,9,H,2,BLANCO,ENGORDE,0,0
ABISINIA,9,H,3,BLANCO,ENGORDE,0,0
ABISINIA,9,H,4,BLANCO,PEQUEÑO,0,0
ABISINIA,9,H,5,BLANCO,PEQUEÑO,0,0
ABISINIA,9,H,6,BLANCO,PEQUEÑO,0,0
ABISINIA,9,H,7,BLANCO,PEQUEÑO,0,0
ABISINIA,9,H,8,BLANCO,PEQUEÑO,0,0
ABISINIA,9,H,9,BLANCO,PEQUEÑO,0,0
ABISINIA,9,H,10,BLANCO,PEQUEÑO,0,0
ABISINIA,9,H,11,BLANCO,PEQUEÑO,0,0
ABISINIA,9,H,12,BLANCO,PEQUEÑO,0,0
ABISINIA,10,M,1,CAMPESINO,ENGORDE,0,0
ABISINIA,10,M,2,CAMPESINO,ENGORDE,0,0
ABISINIA,10,M,3,CAMPESINO,ENGORDE,0,0
ABISINIA,10,M,4,CAMPESINO,PEQUEÑO,0,0
ABISINIA,10,M,5,CAMPESINO,PEQUEÑO,0,0
ABISINIA,10,M,6,CAMPESINO,PEQUEÑO,0,0
ABISINIA,10,M,7,CAMPESINO,PEQUEÑO,0,0
ABISINIA,10,M,8,CAMPESINO,PEQUEÑO,0,0
ABISINIA,10,M,9,CAMPESINO,PEQUEÑO,0,0
ABISINIA,10,M,10,CAMPESINO,PEQUEÑO,0,0
ABISINIA,10,M,11,CAMPESINO,PEQUEÑO,0,0
ABISINIA,10,M,12,CAMPESINO,PEQUEÑO,0,0
ABISINIA,10,H,1,BLANCO,ENGORDE,0,0
ABISINIA,10,H,2,BLANCO,ENGORDE,0,0
ABISINIA,10,H,3,BLANCO,ENGORDE,0,0
ABISINIA,10,H,4,BLANCO,PEQUEÑO,0,0
ABISINIA,10,H,5,BLANCO,PEQUEÑO,0,0
ABISINIA,10,H,6,BLANCO,PEQUEÑO,0,0
ABISINIA,10,H,7,BLANCO,PEQUEÑO,0,0
ABISINIA,10,H,8,BLANCO,PEQUEÑO,0,0
ABISINIA,10,H,9,BLANCO,PEQUEÑO,1,20680
ABISINIA,10,H,10,BLANCO,PEQUEÑO,0,0
ABISINIA,10,H,11,BLANCO,PEQUEÑO,0,0
ABISINIA,10,H,12,BLANCO,PEQUEÑO,0,0
CETEC ESCUELA VERDE,1,MX,1,BLANCO,ENGORDE,0,0
CETEC ESCUELA VERDE,1,MX,2,BLANCO,ENGORDE,0,0
CETEC ESCUELA VERDE,1,MX,3,BLANCO,ENGORDE,0,0
CETEC ESCUELA VERDE,1,MX,4,BLANCO,PEQUEÑO,0,0
CETEC ESCUELA VERDE,1,MX,5,BLANCO,PEQUEÑO,0,0
CETEC ESCUELA VERDE,1,MX,6,BLANCO,PEQUEÑO,1,16074
CETEC ESCUELA VERDE,1,MX,7,BLANCO,PEQUEÑO,0,0
CETEC ESCUELA VERDE,1,MX,8,BLANCO,PEQUEÑO,0,0
CETEC ESCUELA VERDE,1,MX,9,BLANCO,PEQUEÑO,0,0
CETEC ESCUELA VERDE,1,MX,10,BLANCO,PEQUEÑO,0,0
CETEC ESCUELA VERDE,1,MX,11,BLANCO,PEQUEÑO,0,0
CETEC ESCUELA VERDE,1,MX,12,BLANCO,PEQUEÑO,0,0
CETEC ESCUELA VERDE,2,MX,1,BLANCO,ENGORDE,0,0
CETEC ESCUELA VERDE,2,MX,2,BLANCO,ENGORDE,0,0
CETEC ESCUELA VERDE,2,MX,3,BLANCO,ENGORDE,0,0
CETEC ESCUELA VERDE,2,MX,4,BLANCO,PEQUEÑO,0,0
CETEC ESCUELA VERDE,2,MX,5,BLANCO,PEQUEÑO,0,0
CETEC ESCUELA VERDE,2,MX,6,BLANCO,PEQUEÑO,0,0
CETEC ESCUELA VERDE,2,MX,7,BLANCO,PEQUEÑO,0,0
CETEC ESCUELA VERDE,2,MX,8,BLANCO,PEQUEÑO,0,0
CETEC ESCUELA VERDE,2,MX,9,BLANCO,PEQUEÑO,0,0
CETEC ESCUELA VERDE,2,MX,10,BLANCO,PEQUEÑO,0,0
CETEC ESCUELA VERDE,2,MX,11,BLANCO,PEQUEÑO,0,0
CETEC ESCUELA VERDE,2,MX,12,BLANCO,PEQUEÑO,0,0
EL ENCANTO,1,H,1,BLANCO,ENGORDE,0,0
EL ENCANTO,1,H,2,BLANCO,ENGORDE,0,0
EL ENCANTO,1,H,3,BLANCO,ENGORDE,0,0
EL ENCANTO,1,H,4,BLANCO,ENGORDE,0,0
EL ENCANTO,1,H,5,BLANCO,PEQUEÑO,0,0
EL ENCANTO,1,H,6,BLANCO,PEQUEÑO,0,0
EL ENCANTO,1,H,7,BLANCO,PEQUEÑO,0,0
EL ENCANTO,1,H,8,BLANCO,PEQUEÑO,0,0
EL ENCANTO,1,H,9,BLANCO,PEQUEÑO,0,0
EL ENCANTO,1,H,10,BLANCO,PEQUEÑO,0,0
EL ENCANTO,1,H,11,BLANCO,PEQUEÑO,0,0
EL ENCANTO,1,H,12,BLANCO,PEQUEÑO,0,0
EL ENCANTO,2,H,1,BLANCO,ENGORDE,0,0
EL ENCANTO,2,H,2,BLANCO,ENGORDE,0,0
EL ENCANTO,2,H,3,BLANCO,ENGORDE,0,0
EL ENCANTO,2,H,4,BLANCO,ENGORDE,0,0
EL ENCANTO,2,H,5,BLANCO,PEQUEÑO,0,0
EL ENCANTO,2,H,6,BLANCO,PEQUEÑO,0,0
EL ENCANTO,2,H,7,BLANCO,PEQUEÑO,0,0
EL ENCANTO,2,H,8,BLANCO,PEQUEÑO,0,0
EL ENCANTO,2,H,9,BLANCO,PEQUEÑO,0,0
EL ENCANTO,2,H,10,BLANCO,PEQUEÑO,0,0
EL ENCANTO,2,H,11,BLANCO,PEQUEÑO,0,0
EL ENCANTO,2,H,12,BLANCO,PEQUEÑO,0,0
EL ENCANTO,3,H,1,BLANCO,ENGORDE,0,0
EL ENCANTO,3,H,2,BLANCO,ENGORDE,0,0
EL ENCANTO,3,H,3,BLANCO,ENGORDE,0,0
EL ENCANTO,3,H,4,BLANCO,ENGORDE,0,0
EL ENCANTO,3,H,5,BLANCO,PEQUEÑO,0,0
EL ENCANTO,3,H,6,BLANCO,PEQUEÑO,0,0
EL ENCANTO,3,H,7,BLANCO,PEQUEÑO,0,0
EL ENCANTO,3,H,8,BLANCO,PEQUEÑO,0,0
EL ENCANTO,3,H,9,BLANCO,PEQUEÑO,0,0
EL ENCANTO,3,H,10,BLANCO,PEQUEÑO,0,0
EL ENCANTO,3,H,11,BLANCO,PEQUEÑO,0,0
EL ENCANTO,3,H,12,BLANCO,PEQUEÑO,0,0
EL ENCANTO,4,H,1,BLANCO,ENGORDE,0,0
EL ENCANTO,4,H,2,BLANCO,ENGORDE,0,0
EL ENCANTO,4,H,3,BLANCO,ENGORDE,0,0
EL ENCANTO,4,H,4,BLANCO,ENGORDE,0,0
EL ENCANTO,4,H,5,BLANCO,PEQUEÑO,0,0
EL ENCANTO,4,H,6,BLANCO,PEQUEÑO,0,0
EL ENCANTO,4,H,7,BLANCO,PEQUEÑO,0,0
EL ENCANTO,4,H,8,BLANCO,PEQUEÑO,0,0
EL ENCANTO,4,H,9,BLANCO,PEQUEÑO,0,0
EL ENCANTO,4,H,10,BLANCO,PEQUEÑO,0,0
EL ENCANTO,4,H,11,BLANCO,PEQUEÑO,0,0
EL ENCANTO,4,H,12,BLANCO,PEQUEÑO,0,0
EL ENCANTO,5,H,1,BLANCO,ENGORDE,0,0
EL ENCANTO,5,H,2,BLANCO,ENGORDE,0,0
EL ENCANTO,5,H,3,BLANCO,ENGORDE,0,0
EL ENCANTO,5,H,4,BLANCO,ENGORDE,0,0
EL ENCANTO,5,H,5,BLANCO,PEQUEÑO,0,0
EL ENCANTO,5,H,6,BLANCO,PEQUEÑO,0,0
EL ENCANTO,5,H,7,BLANCO,PEQUEÑO,0,0
EL ENCANTO,5,H,8,BLANCO,PEQUEÑO,0,0
EL ENCANTO,5,H,9,BLANCO,PEQUEÑO,0,0
EL ENCANTO,5,H,10,BLANCO,PEQUEÑO,1,15040
EL ENCANTO,5,H,11,BLANCO,PEQUEÑO,0,0
EL ENCANTO,5,H,12,BLANCO,PEQUEÑO,0,0
EL ENCANTO,7,M,1,CAMPESINO,ENGORDE,0,0
EL ENCANTO,7,M,2,CAMPESINO,ENGORDE,0,0
EL ENCANTO,7,M,3,CAMPESINO,ENGORDE,0,0
EL ENCANTO,7,M,4,CAMPESINO,ENGORDE,0,0
EL ENCANTO,7,M,5,CAMPESINO,PEQUEÑO,0,0
EL ENCANTO,7,M,6,CAMPESINO,PEQUEÑO,0,0
EL ENCANTO,7,M,7,CAMPESINO,PEQUEÑO,0,0
EL ENCANTO,7,M,8,CAMPESINO,PEQUEÑO,0,0
EL ENCANTO,7,M,9,CAMPESINO,PEQUEÑO,0,0
EL ENCANTO,7,M,10,CAMPESINO,PEQUEÑO,0,0
EL ENCANTO,7,M,11,CAMPESINO,PEQUEÑO,0,0
EL ENCANTO,7,M,12,CAMPESINO,PEQUEÑO,0,0
EL ENCANTO,8,M,1,CAMPESINO,ENGORDE,0,0
EL ENCANTO,8,M,2,CAMPESINO,ENGORDE,0,0
EL ENCANTO,8,M,3,CAMPESINO,ENGORDE,0,0
EL ENCANTO,8,M,4,CAMPESINO,ENGORDE,0,0
EL ENCANTO,8,M,5,CAMPESINO,PEQUEÑO,0,0
EL ENCANTO,8,M,6,CAMPESINO,PEQUEÑO,0,0
EL ENCANTO,8,M,7,CAMPESINO,PEQUEÑO,0,0
EL ENCANTO,8,M,8,CAMPESINO,PEQUEÑO,0,0
EL ENCANTO,8,M,9,CAMPESINO,PEQUEÑO,0,0
EL ENCANTO,8,M,10,CAMPESINO,PEQUEÑO,0,0
EL ENCANTO,8,M,11,CAMPESINO,PEQUEÑO,0,0
EL ENCANTO,8,M,12,CAMPESINO,PEQUEÑO,0,0
EL ENCANTO,9,M,1,CAMPESINO,ENGORDE,0,0
EL ENCANTO,9,M,2,CAMPESINO,ENGORDE,0,0
EL ENCANTO,9,M,3,CAMPESINO,ENGORDE,0,0
EL ENCANTO,9,M,4,CAMPESINO,ENGORDE,0,0
EL ENCANTO,9,M,5,CAMPESINO,PEQUEÑO,0,0
EL ENCANTO,9,M,6,CAMPESINO,PEQUEÑO,0,0
EL ENCANTO,9,M,7,CAMPESINO,PEQUEÑO,0,0
EL ENCANTO,9,M,8,CAMPESINO,PEQUEÑO,0,0
EL ENCANTO,9,M,9,CAMPESINO,PEQUEÑO,0,0
EL ENCANTO,9,M,10,CAMPESINO,PEQUEÑO,0,0
EL ENCANTO,9,M,11,CAMPESINO,PEQUEÑO,0,0
EL ENCANTO,9,M,12,CAMPESINO,PEQUEÑO,0,0
EL ENCANTO,17,M,1,CAMPESINO,ENGORDE,0,0
EL ENCANTO,17,M,2,CAMPESINO,ENGORDE,0,0
EL ENCANTO,17,M,3,CAMPESINO,ENGORDE,0,0
EL ENCANTO,17,M,4,CAMPESINO,ENGORDE,0,0
EL ENCANTO,17,M,5,CAMPESINO,PEQUEÑO,0,0
EL ENCANTO,17,M,6,CAMPESINO,PEQUEÑO,0,0
EL ENCANTO,17,M,7,CAMPESINO,PEQUEÑO,0,0
EL ENCANTO,17,M,8,CAMPESINO,PEQUEÑO,0,0
EL ENCANTO,17,M,9,CAMPESINO,PEQUEÑO,0,0
EL ENCANTO,17,M,10,CAMPESINO,PEQUEÑO,0,0
EL ENCANTO,17,M,11,CAMPESINO,PEQUEÑO,0,0
EL ENCANTO,17,M,12,CAMPESINO,PEQUEÑO,0,0
EL ENCANTO,17,H,1,BLANCO,ENGORDE,0,0
EL ENCANTO,17,H,2,BLANCO,ENGORDE,0,0
EL ENCANTO,17,H,3,BLANCO,ENGORDE,0,0
EL ENCANTO,17,H,4,BLANCO,ENGORDE,0,0
EL ENCANTO,17,H,5,BLANCO,PEQUEÑO,1,23298
EL ENCANTO,17,H,6,BLANCO,PEQUEÑO,0,0
EL ENCANTO,17,H,7,BLANCO,PEQUEÑO,0,0
EL ENCANTO,17,H,8,BLANCO,PEQUEÑO,0,0
EL ENCANTO,17,H,9,BLANCO,PEQUEÑO,0,0
EL ENCANTO,17,H,10,BLANCO,PEQUEÑO,0,0
EL ENCANTO,17,H,11,BLANCO,PEQUEÑO,0,0
EL ENCANTO,17,H,12,BLANCO,PEQUEÑO,0,0
EL ENCANTO,18,M,1,CAMPESINO,ENGORDE,0,0
EL ENCANTO,18,M,2,CAMPESINO,ENGORDE,0,0
EL ENCANTO,18,M,3,CAMPESINO,ENGORDE,0,0
EL ENCANTO,18,M,4,CAMPESINO,ENGORDE,0,0
EL ENCANTO,18,M,5,CAMPESINO,PEQUEÑO,0,0
EL ENCANTO,18,M,6,CAMPESINO,PEQUEÑO,0,0
EL ENCANTO,18,M,7,CAMPESINO,PEQUEÑO,0,0
EL ENCANTO,18,M,8,CAMPESINO,PEQUEÑO,0,0
EL ENCANTO,18,M,9,CAMPESINO,PEQUEÑO,0,0
EL ENCANTO,18,M,10,CAMPESINO,PEQUEÑO,0,0
EL ENCANTO,18,M,11,CAMPESINO,PEQUEÑO,0,0
EL ENCANTO,18,M,12,CAMPESINO,PEQUEÑO,0,0
EL ENCANTO,18,H,1,BLANCO,ENGORDE,0,0
EL ENCANTO,18,H,2,BLANCO,ENGORDE,0,0
EL ENCANTO,18,H,3,BLANCO,ENGORDE,0,0
EL ENCANTO,18,H,4,BLANCO,ENGORDE,0,0
EL ENCANTO,18,H,5,BLANCO,PEQUEÑO,0,0
EL ENCANTO,18,H,6,BLANCO,PEQUEÑO,0,0
EL ENCANTO,18,H,7,BLANCO,PEQUEÑO,0,0
EL ENCANTO,18,H,8,BLANCO,PEQUEÑO,0,0
EL ENCANTO,18,H,9,BLANCO,PEQUEÑO,0,0
EL ENCANTO,18,H,10,BLANCO,PEQUEÑO,0,0
EL ENCANTO,18,H,11,BLANCO,PEQUEÑO,0,0
EL ENCANTO,18,H,12,BLANCO,PEQUEÑO,0,0
LA AMANDA,1,M,1,BLANCO,ENGORDE,0,0
LA AMANDA,1,M,2,BLANCO,ENGORDE,0,0
LA AMANDA,1,M,3,BLANCO,ENGORDE,0,0
LA AMANDA,1,M,4,BLANCO,ENGORDE,0,0
LA AMANDA,1,M,5,BLANCO,PEQUEÑO,0,0
LA AMANDA,1,M,6,BLANCO,PEQUEÑO,0,0
LA AMANDA,1,M,7,BLANCO,PEQUEÑO,0,0
LA AMANDA,1,M,8,BLANCO,PEQUEÑO,0,0
LA AMANDA,1,M,9,BLANCO,PEQUEÑO,0,0
LA AMANDA,1,M,10,BLANCO,PEQUEÑO,0,0
LA AMANDA,1,M,11,BLANCO,PEQUEÑO,0,0
LA AMANDA,1,M,12,BLANCO,PEQUEÑO,0,0
LA AMANDA,2,M,1,BLANCO,ENGORDE,0,0
LA AMANDA,2,M,2,BLANCO,ENGORDE,0,0
LA AMANDA,2,M,3,BLANCO,ENGORDE,0,0
LA AMANDA,2,M,4,BLANCO,ENGORDE,0,0
LA AMANDA,2,M,5,BLANCO,ENGORDE,0,0
LA AMANDA,2,M,6,BLANCO,PEQUEÑO,0,0
LA AMANDA,2,M,7,BLANCO,PEQUEÑO,0,0
LA AMANDA,2,M,8,BLANCO,PEQUEÑO,0,0
LA AMANDA,2,M,9,BLANCO,PEQUEÑO,0,0
LA AMANDA,2,M,10,BLANCO,PEQUEÑO,0,0
LA AMANDA,2,M,11,BLANCO,PEQUEÑO,0,0
LA AMANDA,2,M,12,BLANCO,PEQUEÑO,0,0
LA AMANDA,3,H,1,BLANCO,ENGORDE,0,0
LA AMANDA,3,H,2,BLANCO,ENGORDE,0,0
LA AMANDA,3,H,3,BLANCO,ENGORDE,0,0
LA AMANDA,3,H,4,BLANCO,ENGORDE,0,0
LA AMANDA,3,H,5,BLANCO,PEQUEÑO,0,0
LA AMANDA,3,H,6,BLANCO,PEQUEÑO,0,0
LA AMANDA,3,H,7,BLANCO,PEQUEÑO,0,0
LA AMANDA,3,H,8,BLANCO,PEQUEÑO,0,0
LA AMANDA,3,H,9,BLANCO,PEQUEÑO,0,0
LA AMANDA,3,H,10,BLANCO,PEQUEÑO,0,0
LA AMANDA,3,H,11,BLANCO,PEQUEÑO,1,3643
LA AMANDA,3,H,12,BLANCO,PEQUEÑO,0,0
LA AMANDA,4,H,1,BLANCO,ENGORDE,0,0
LA AMANDA,4,H,2,BLANCO,ENGORDE,0,0
LA AMANDA,4,H,3,BLANCO,ENGORDE,0,0
LA AMANDA,4,H,4,BLANCO,ENGORDE,0,0
LA AMANDA,4,H,5,BLANCO,ENGORDE,0,0
LA AMANDA,4,H,6,BLANCO,PEQUEÑO,0,0
LA AMANDA,4,H,7,BLANCO,PEQUEÑO,0,0
LA AMANDA,4,H,8,BLANCO,PEQUEÑO,0,0
LA AMANDA,4,H,9,BLANCO,PEQUEÑO,0,0
LA AMANDA,4,H,10,BLANCO,PEQUEÑO,0,0
LA AMANDA,4,H,11,BLANCO,PEQUEÑO,0,0
LA AMANDA,4,H,12,BLANCO,PEQUEÑO,0,0
LA AMANDA,5,M,1,BLANCO,ENGORDE,0,0
LA AMANDA,5,M,2,BLANCO,ENGORDE,0,0
LA AMANDA,5,M,3,BLANCO,ENGORDE,0,0
LA AMANDA,5,M,4,BLANCO,ENGORDE,0,0
LA AMANDA,5,M,5,BLANCO,ENGORDE,0,0
LA AMANDA,5,M,6,BLANCO,PEQUEÑO,0,0
LA AMANDA,5,M,7,BLANCO,PEQUEÑO,0,0
LA AMANDA,5,M,8,BLANCO,PEQUEÑO,0,0
LA AMANDA,5,M,9,BLANCO,PEQUEÑO,0,0
LA AMANDA,5,M,10,BLANCO,PEQUEÑO,0,0
LA AMANDA,5,M,11,BLANCO,PEQUEÑO,0,0
LA AMANDA,5,M,12,BLANCO,PEQUEÑO,0,0
LA AMANDA,6,H,1,BLANCO,ENGORDE,0,0
LA AMANDA,6,H,2,BLANCO,ENGORDE,0,0
LA AMANDA,6,H,3,BLANCO,ENGORDE,0,0
LA AMANDA,6,H,4,BLANCO,ENGORDE,0,0
LA AMANDA,6,H,5,BLANCO,ENGORDE,0,0
LA AMANDA,6,H,6,BLANCO,PEQUEÑO,0,0
LA AMANDA,6,H,7,BLANCO,PEQUEÑO,0,0
LA AMANDA,6,H,8,BLANCO,PEQUEÑO,0,0
LA AMANDA,6,H,9,BLANCO,PEQUEÑO,0,0
LA AMANDA,6,H,10,BLANCO,PEQUEÑO,0,0
LA AMANDA,6,H,11,BLANCO,PEQUEÑO,0,0
LA AMANDA,6,H,12,BLANCO,PEQUEÑO,0,0
LA AMANDA,7,H,1,BLANCO,ENGORDE,0,0
LA AMANDA,7,H,2,BLANCO,ENGORDE,0,0
LA AMANDA,7,H,3,BLANCO,ENGORDE,0,0
LA AMANDA,7,H,4,BLANCO,ENGORDE,0,0
LA AMANDA,7,H,5,BLANCO,ENGORDE,0,0
LA AMANDA,7,H,6,BLANCO,PEQUEÑO,0,0
LA AMANDA,7,H,7,BLANCO,PEQUEÑO,0,0
LA AMANDA,7,H,8,BLANCO,PEQUEÑO,0,0
LA AMANDA,7,H,9,BLANCO,PEQUEÑO,0,0
LA AMANDA,7,H,10,BLANCO,PEQUEÑO,0,0
LA AMANDA,7,H,11,BLANCO,PEQUEÑO,0,0
LA AMANDA,7,H,12,BLANCO,PEQUEÑO,0,0
LA CABAÑITA,1,H,1,BLANCO,ENGORDE,0,0
LA CABAÑITA,1,H,2,BLANCO,ENGORDE,0,0
LA CABAÑITA,1,H,3,BLANCO,ENGORDE,0,0
LA CABAÑITA,1,H,4,BLANCO,ENGORDE,0,0
LA CABAÑITA,1,H,5,BLANCO,ENGORDE,0,0
LA CABAÑITA,1,H,6,BLANCO,ENGORDE,0,0
LA CABAÑITA,1,H,7,BLANCO,PEQUEÑO,0,0
LA CABAÑITA,1,H,8,BLANCO,PEQUEÑO,0,0
LA CABAÑITA,1,H,9,BLANCO,PEQUEÑO,0,0
LA CABAÑITA,1,H,10,BLANCO,PEQUEÑO,0,0
LA CABAÑITA,1,H,11,BLANCO,PEQUEÑO,0,0
LA CABAÑITA,1,H,12,BLANCO,PEQUEÑO,0,0
LA CABAÑITA,2,H,1,BLANCO,ENGORDE,0,0
LA CABAÑITA,2,H,2,BLANCO,ENGORDE,0,0
LA CABAÑITA,2,H,3,BLANCO,ENGORDE,0,0
LA CABAÑITA,2,H,4,BLANCO,ENGORDE,0,0
LA CABAÑITA,2,H,5,BLANCO,ENGORDE,0,0
LA CABAÑITA,2,H,6,BLANCO,ENGORDE,0,0
LA CABAÑITA,2,H,7,BLANCO,PEQUEÑO,0,0
LA CABAÑITA,2,H,8,BLANCO,PEQUEÑO,0,0
LA CABAÑITA,2,H,9,BLANCO,PEQUEÑO,0,0
LA CABAÑITA,2,H,10,BLANCO,PEQUEÑO,0,0
LA CABAÑITA,2,H,11,BLANCO,PEQUEÑO,0,0
LA CABAÑITA,2,H,12,BLANCO,PEQUEÑO,0,0
LA CABAÑITA,3,H,1,BLANCO,ENGORDE,0,0
LA CABAÑITA,3,H,2,BLANCO,ENGORDE,0,0
LA CABAÑITA,3,H,3,BLANCO,ENGORDE,0,0
LA CABAÑITA,3,H,4,BLANCO,ENGORDE,0,0
LA CABAÑITA,3,H,5,BLANCO,ENGORDE,0,0
LA CABAÑITA,3,H,6,BLANCO,ENGORDE,0,0
LA CABAÑITA,3,H,7,BLANCO,PEQUEÑO,0,0
LA CABAÑITA,3,H,8,BLANCO,PEQUEÑO,0,0
LA CABAÑITA,3,H,9,BLANCO,PEQUEÑO,0,0
LA CABAÑITA,3,H,10,BLANCO,PEQUEÑO,0,0
LA CABAÑITA,3,H,11,BLANCO,PEQUEÑO,0,0
LA CABAÑITA,3,H,12,BLANCO,PEQUEÑO,0,0
LA CABAÑITA,4,M,1,CAMPESINO,ENGORDE,0,0
LA CABAÑITA,4,M,2,CAMPESINO,ENGORDE,0,0
LA CABAÑITA,4,M,3,CAMPESINO,ENGORDE,0,0
LA CABAÑITA,4,M,4,CAMPESINO,ENGORDE,0,0
LA CABAÑITA,4,M,5,CAMPESINO,ENGORDE,0,0
LA CABAÑITA,4,M,6,CAMPESINO,ENGORDE,0,0
LA CABAÑITA,4,M,7,CAMPESINO,PEQUEÑO,0,0
LA CABAÑITA,4,M,8,CAMPESINO,PEQUEÑO,0,0
LA CABAÑITA,4,M,9,CAMPESINO,PEQUEÑO,0,0
LA CABAÑITA,4,M,10,CAMPESINO,PEQUEÑO,0,0
LA CABAÑITA,4,M,11,CAMPESINO,PEQUEÑO,0,0
LA CABAÑITA,4,M,12,CAMPESINO,PEQUEÑO,0,0
LA CABAÑITA,5,MX,1,BLANCO,ENGORDE,0,0
LA CABAÑITA,5,MX,2,BLANCO,ENGORDE,0,0
LA CABAÑITA,5,MX,3,BLANCO,ENGORDE,0,0
LA CABAÑITA,5,MX,4,BLANCO,ENGORDE,0,0
LA CABAÑITA,5,MX,5,BLANCO,ENGORDE,0,0
LA CABAÑITA,5,MX,6,BLANCO,ENGORDE,0,0
LA CABAÑITA,5,MX,7,BLANCO,PEQUEÑO,0,0
LA CABAÑITA,5,MX,8,BLANCO,PEQUEÑO,0,0
LA CABAÑITA,5,MX,9,BLANCO,PEQUEÑO,0,0
LA CABAÑITA,5,MX,10,BLANCO,PEQUEÑO,0,0
LA CABAÑITA,5,MX,11,BLANCO,PEQUEÑO,0,0
LA CABAÑITA,5,MX,12,BLANCO,PEQUEÑO,0,0
LA CABAÑITA,6,M,1,CAMPESINO,ENGORDE,0,0
LA CABAÑITA,6,M,2,CAMPESINO,ENGORDE,0,0
LA CABAÑITA,6,M,3,CAMPESINO,ENGORDE,0,0
LA CABAÑITA,6,M,4,CAMPESINO,ENGORDE,0,0
LA CABAÑITA,6,M,5,CAMPESINO,ENGORDE,0,0
LA CABAÑITA,6,M,6,CAMPESINO,ENGORDE,0,0
LA CABAÑITA,6,M,7,CAMPESINO,PEQUEÑO,0,0
LA CABAÑITA,6,M,8,CAMPESINO,PEQUEÑO,0,0
LA CABAÑITA,6,M,9,CAMPESINO,PEQUEÑO,0,0
LA CABAÑITA,6,M,10,CAMPESINO,PEQUEÑO,0,0
LA CABAÑITA,6,M,11,CAMPESINO,PEQUEÑO,0,0
LA CABAÑITA,6,M,12,CAMPESINO,PEQUEÑO,0,0
LA CABAÑITA,7,M,1,CAMPESINO,ENGORDE,0,0
LA CABAÑITA,7,M,2,CAMPESINO,ENGORDE,0,0
LA CABAÑITA,7,M,3,CAMPESINO,ENGORDE,0,0
LA CABAÑITA,7,M,4,CAMPESINO,ENGORDE,0,0
LA CABAÑITA,7,M,5,CAMPESINO,ENGORDE,0,0
LA CABAÑITA,7,M,6,CAMPESINO,ENGORDE,0,0
LA CABAÑITA,7,M,7,CAMPESINO,PEQUEÑO,0,0
LA CABAÑITA,7,M,8,CAMPESINO,PEQUEÑO,0,0
LA CABAÑITA,7,M,9,CAMPESINO,PEQUEÑO,0,0
LA CABAÑITA,7,M,10,CAMPESINO,PEQUEÑO,0,0
LA CABAÑITA,7,M,11,CAMPESINO,PEQUEÑO,0,0
